student_id,grade,tech_savvy,timestamp,duration_minutes,engagement_score,completion_rate,quiz_score,material_rating,interaction_duration,related_materials,material_engagement_score,feature_engagement,jam_belajar,hari_dalam_minggu,akhir_pekan,efisiensi_belajar,rasio_penyelesaian,interaksi_total,material_type_encoded,preferensi_materi,jumlah_pengakses,engagement_rata2,gender_Male,learning_style_Kinesthetic,learning_style_Visual,subject_English,subject_History,subject_Mathematics,subject_Science,click_page_English,click_page_History,click_page_Home,click_page_Math,click_page_Science,performance_label_encoded,learning_speed_encoded,student_feedback_encoded,achievement_status_encoded,is_assessment_encoded
STU1052,1.0000000000000002,0,2024-10-28 22:30:00,0.6363636363636364,0.7777777777777777,0.9666666666666666,0.5681836543433301,0.75,0.6666666666666667,Audio Lecture Chemistry,0.2386663515195233,0.5454591052692876,1.0,0,0,0.1008419162838378,0.9666666666666666,0.5270270270270271,1,0.8967813540510544,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0
STU1122,0.0,0,2025-01-31 16:15:00,0.1181818181818181,0.3333333333333333,0.7444444444444445,0.7084087383660806,0.5,0.0,Interactive Exercise Algorithms,0.662251455391255,0.4523794674325388,0.1428571428571428,4,0,0.1829828856108447,0.7444444444444445,0.0641891891891892,1,0.0726970033296337,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1
STU1079,0.1999999999999999,0,2025-05-02 18:45:00,0.009090909090909,0.8888888888888888,0.9888888888888888,0.375,0.5,0.1333333333333333,Video Lesson Algebra,0.2956927878968882,0.859567878327211,0.4285714285714284,4,0,0.8989710008505715,0.9888888888888888,0.0701013513513513,1,0.4835368109507953,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.0,1,0
STU1107,0.1999999999999999,0,2025-02-27 18:45:00,0.5272727272727272,0.4444444444444445,0.8222222222222222,0.5912314024085137,1.0,0.6000000000000001,Interactive Exercise Vocabulary,0.9546542997910336,0.5204021398339298,0.4285714285714284,3,0,0.0714246463976114,0.8222222222222222,0.2736486486486487,1,0.3013318534961154,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,0
STU1192,0.5999999999999999,0,2024-09-19 15:00:00,1.0,0.2222222222222222,0.6888888888888889,0.375,1.0,0.1333333333333333,Video Lesson Algebra,0.6884722898193271,0.4805469709636765,0.0,3,0,0.0174929855660085,0.6888888888888889,0.2905405405405405,2,0.4435812060673326,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0,0
STU1043,0.5999999999999999,1,2025-06-14 19:30:00,0.6272727272727272,0.4444444444444445,0.7999999999999999,0.5912314024085137,1.0,0.1333333333333333,Audio Lecture Literature,0.2495926848714733,0.9729401254295198,0.5714285714285712,5,1,0.0600466589870688,0.7999999999999999,0.3201013513513513,2,0.1687014428412874,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,2.0,1,0
STU1194,0.5999999999999999,1,2025-02-20 15:00:00,0.4363636363636363,0.6666666666666665,0.8111111111111111,0.5681836543433301,1.0,0.0,Video Lesson Physics,0.7315422453222266,0.3680248717928864,0.0,3,0,0.1238347241537201,0.811111111111111,0.3293918918918919,1,0.1331853496115427,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1,0
STU1083,0.3999999999999999,0,2024-11-14 21:45:00,0.7454545454545454,0.1111111111111111,0.0999999999999999,0.6015705791106516,0.5,0.2666666666666666,Interactive Exercise Biology,0.6659071518031737,0.8321762603578116,0.8571428571428572,3,0,0.0138691189316537,0.0999999999999999,0.1418918918918919,2,0.468738438771735,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1
STU1162,0.0,1,2024-07-19 22:45:00,0.5272727272727272,0.7777777777777777,0.7444444444444445,1.0,0.25,0.8,Interactive Exercise Vocabulary,0.8835689856348538,0.3677308757245199,1.0,4,0,0.120453429132749,0.7444444444444445,0.4459459459459459,1,0.3645948945615982,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,1
STU1033,0.8,1,2024-10-01 17:00:00,0.8181818181818181,0.1111111111111111,0.1888888888888888,0.5912314024085137,1.0,0.0,Video Lesson Grammar,0.190431423911399,0.8330542087057,0.2857142857142856,1,0,0.0119363901169059,0.1888888888888889,0.1554054054054054,2,0.4887162412134664,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,0,0
STU1108,0.1999999999999999,0,2024-11-24 17:45:00,0.5636363636363636,0.2222222222222222,0.7111111111111111,0.5847013960703209,0.25,1.0,Interactive Exercise Algorithms,0.3730215364490384,0.3641448441903803,0.2857142857142856,6,1,0.0360149700156207,0.7111111111111111,0.1689189189189189,1,0.1320754716981132,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,2.0,0,0
STU1088,0.0,1,2024-11-03 19:30:00,0.3363636363636363,1.0,0.6666666666666666,0.375,1.0,0.8666666666666667,Video Lesson Algebra,0.9387677901363868,0.3047529304395577,0.5714285714285712,6,1,0.2261608740435081,0.6666666666666666,0.3834459459459459,0,0.125416204217536,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2.0,1.0,0,0
STU1015,0.5999999999999999,1,2025-06-26 16:45:00,0.8181818181818181,0.7777777777777777,0.6888888888888889,0.5681836543433301,0.0,0.3999999999999999,Audio Lecture Chemistry,0.5363059245112434,0.1639834865231075,0.1428571428571428,3,0,0.0786155349504772,0.6888888888888889,0.6621621621621622,1,0.8039955604883462,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0,0
STU1183,0.8,1,2025-06-03 20:45:00,0.0909090909090909,0.3333333333333333,0.6888888888888889,1.0,0.25,0.8666666666666667,Interactive Exercise Biology,0.8982970215319509,0.9346014200738664,0.714285714285714,1,0,0.2119738157270675,0.6888888888888889,0.054054054054054,1,0.2597114317425083,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0,1
STU1007,0.5999999999999999,0,2025-05-12 15:30:00,0.1454545454545454,0.8888888888888888,0.7111111111111111,1.0,0.25,0.9333333333333332,Video Lesson Programming,0.4097808787180153,0.6763283930942134,0.0,0,0,0.3743973715967557,0.7111111111111111,0.1841216216216216,1,0.146503884572697,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0,1
STU1090,1.0000000000000002,0,2024-10-13 16:30:00,0.4545454545454545,0.0,0.1888888888888888,1.0,0.75,0.3999999999999999,Audio Lecture Data Structures,0.5042829009659477,0.8021495143470314,0.1428571428571428,6,1,0.0082319930582276,0.1888888888888889,0.0371621621621621,1,0.3736588975212727,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,1
STU1035,0.8,1,2025-06-22 16:45:00,0.2181818181818181,0.3333333333333333,0.9666666666666666,0.5847013960703209,0.5,0.8666666666666667,Video Lesson Programming,0.872416871551535,0.1502108256857119,0.1428571428571428,6,1,0.1204534272100517,0.9666666666666666,0.1013513513513513,1,0.1087680355160932,0.6538461538461533,0.0706596681502631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1116,0.8,1,2025-02-11 19:45:00,0.9909090909090909,0.4444444444444445,0.8222222222222222,0.375,0.5,0.7333333333333334,Video Lesson Algebra,0.6826836844593493,0.5057350446772636,0.5714285714285712,1,0,0.036404087595375,0.8222222222222222,0.4890202702702703,0,0.2508324084350721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,1.0,1,0
STU1033,0.8,1,2024-09-12 20:15:00,0.4272727272727272,1.0,0.8444444444444444,0.625,0.0,0.4666666666666667,Interactive Exercise Ancient Civilizations,0.4881571798287965,0.44583535307138,0.714285714285714,3,0,0.1846782667821868,0.8444444444444444,0.4679054054054055,2,0.4887162412134664,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,1.0,1,0
STU1115,0.0,0,2024-09-24 22:00:00,0.3636363636363636,0.3333333333333333,1.0,0.375,0.5,0.8,Audio Lecture Calculus,0.1925638774634272,0.7518842997542778,1.0,1,0,0.078615534061422,1.0,0.1554054054054054,1,0.0921198668146503,0.6538461538461533,0.0706596681502631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,1,0
STU1068,1.0000000000000002,0,2025-05-04 16:15:00,0.2272727272727272,0.8888888888888888,0.977777777777778,0.7618278179937952,0.75,0.0666666666666667,Interactive Exercise Vocabulary,0.1423342182652972,0.9281077064179364,0.1428571428571428,6,1,0.2754777667710484,0.977777777777778,0.2525337837837837,2,0.174250832408435,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,1
STU1040,1.0000000000000002,0,2025-05-02 19:00:00,0.9545454545454544,0.7777777777777777,0.8444444444444444,0.5847013960703209,0.75,0.0666666666666667,Interactive Exercise Algorithms,0.9000071013221661,0.1919870929375468,0.5714285714285712,4,0,0.0670191620367811,0.8444444444444444,0.7635135135135136,1,0.6111727709951905,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1,0
STU1036,0.0,1,2025-06-21 21:15:00,0.5636363636363636,0.7777777777777777,0.9333333333333332,0.7618278179937952,0.25,0.4666666666666667,Audio Lecture Data Structures,0.9871030513890392,0.2106838789587338,0.8571428571428572,5,1,0.1131899058654627,0.9333333333333332,0.472972972972973,0,0.3048464668886422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,2.0,1,1
STU1084,0.0,1,2025-06-02 16:30:00,0.1636363636363636,1.0,0.8111111111111111,0.0,0.75,1.0,Interactive Exercise Algorithms,0.0163000328029127,0.4492516604825225,0.1428571428571428,0,0,0.3866096699281247,0.811111111111111,0.222972972972973,2,0.4669811320754716,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,2.0,0,1
STU1140,0.0,1,2025-04-05 18:15:00,0.3090909090909091,0.3333333333333333,0.7222222222222222,0.375,1.0,0.3999999999999999,Audio Lecture Calculus,0.5049321950514022,0.1724230950201976,0.4285714285714284,5,1,0.0907390145434846,0.7222222222222222,0.1351351351351351,2,0.1304106548279689,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,0
STU1040,1.0000000000000002,0,2024-11-08 15:00:00,0.5181818181818181,0.0,0.2222222222222222,0.5847013960703209,0.25,0.0666666666666667,Audio Lecture Data Structures,0.8873130640186105,0.3810388721004691,0.0,4,0,0.0062968603726686,0.2222222222222222,0.0430743243243243,0,0.3412874583795783,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,0,0
STU1124,0.5999999999999999,0,2025-06-12 17:30:00,0.0272727272727272,0.5555555555555556,0.8666666666666667,0.625,0.5,0.3999999999999999,Audio Lecture Modern History,0.0863467805771731,0.9208605023793208,0.2857142857142856,3,0,0.5026264728995469,0.8666666666666667,0.0523648648648648,2,0.0210876803551609,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,1.0,1,0
STU1034,1.0000000000000002,0,2024-11-11 15:15:00,0.8363636363636363,0.0,0.2,0.625,0.5,0.6000000000000001,Video Lesson World War,0.8420326760447145,0.8766632474672006,0.0,0,0,0.0006052936113765,0.2,0.0726351351351351,0,0.750832408435072,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0
STU1121,1.0000000000000002,0,2025-04-25 21:30:00,0.3636363636363636,0.7777777777777777,0.7999999999999999,1.0,0.75,0.0666666666666667,Interactive Exercise Ancient Civilizations,0.2967195712552112,0.9842443094386596,0.8571428571428572,4,0,0.1675210596171284,0.7999999999999999,0.3243243243243243,2,0.3079911209766925,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,1,1
STU1140,0.0,1,2024-06-24 22:45:00,0.5454545454545454,0.3333333333333333,0.6777777777777778,0.5847013960703209,0.25,0.3333333333333333,Video Lesson Programming,0.0798603271150156,0.8341898566807165,1.0,0,0,0.0532139556940998,0.6777777777777777,0.222972972972973,1,0.4961154273029966,0.6538461538461533,0.0706596681502631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,0,0
STU1059,0.1999999999999999,1,2025-06-06 15:15:00,0.7909090909090908,0.7777777777777777,0.9444444444444444,0.5912314024085137,0.0,0.2666666666666666,Interactive Exercise Vocabulary,0.8421337127570638,0.3387758588213977,0.0,4,0,0.0813651903791847,0.9444444444444444,0.641891891891892,1,0.3013318534961154,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,0
STU1089,0.5999999999999999,0,2025-01-17 18:45:00,0.0181818181818181,0.3333333333333333,0.8999999999999999,0.5847013960703209,0.0,0.5333333333333334,Video Lesson Programming,0.2432567386512795,0.7056128461029822,0.4285714285714284,4,0,0.3601496748599807,0.9000000000000001,0.027027027027027,1,0.0560488346281908,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,0.0,1,0
STU1191,0.1999999999999999,1,2024-07-12 17:00:00,0.8545454545454545,0.3333333333333333,0.8555555555555555,0.5847013960703209,1.0,0.2666666666666666,Video Lesson Programming,0.517492620306089,0.5388515433097076,0.2857142857142856,4,0,0.0324530500821367,0.8555555555555555,0.3378378378378378,2,0.3584905660377357,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0
STU1105,0.5999999999999999,0,2024-04-04 18:15:00,0.6454545454545454,0.0,0.1777777777777778,0.375,0.0,0.6000000000000001,Interactive Exercise Algebra,0.9683927022871026,0.17105669549395,0.4285714285714284,3,0,0.0034299971224158,0.1777777777777778,0.0548986486486486,2,0.4554199038105808,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0,0
STU1027,0.8,0,2024-07-04 21:30:00,0.9545454545454544,0.3333333333333333,0.8666666666666667,0.5912314024085137,0.0,0.3333333333333333,Video Lesson Grammar,0.8055232315882742,0.9816887456877736,0.8571428571428572,3,0,0.0283645852712483,0.8666666666666667,0.375,2,0.4827968923418424,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0
STU1002,0.0,1,2025-05-13 18:15:00,0.9545454545454544,0.6666666666666665,0.7222222222222222,0.5847013960703209,0.25,0.5333333333333334,Interactive Exercise Algorithms,0.8316429398670704,0.2217019657110349,0.4285714285714284,1,0,0.0573555178453979,0.7222222222222222,0.6663851351351352,0,0.3218645948945616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,1,0
STU1084,0.0,1,2024-10-31 17:45:00,0.0909090909090909,0.8888888888888888,0.977777777777778,0.625,1.0,0.9333333333333332,Audio Lecture Modern History,0.4490949799242306,0.8079328895108401,0.2857142857142856,3,0,0.4898035747537576,0.977777777777778,0.1385135135135135,2,0.4669811320754716,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,1,0
STU1103,0.5999999999999999,0,2025-06-14 20:00:00,0.4181818181818181,0.2222222222222222,0.9444444444444444,0.375,0.75,0.4666666666666667,Audio Lecture Calculus,0.4838821392451005,0.7392338455947589,0.714285714285714,5,1,0.049244958782201,0.9444444444444444,0.1283783783783783,1,0.3621901590825009,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1136,0.5999999999999999,0,2025-06-05 19:00:00,0.9090909090909092,0.8888888888888888,0.8888888888888888,0.5681836543433301,0.5,0.1333333333333333,Video Lesson Physics,0.0708745664980783,0.7221247442251597,0.5714285714285712,3,0,0.0806361151796091,0.8888888888888888,0.8226351351351352,2,0.3657047724750277,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1,0
STU1199,0.1999999999999999,0,2025-04-20 21:45:00,0.1454545454545454,0.4444444444444445,0.7888888888888889,0.0,0.75,1.0,Interactive Exercise Biology,0.9249582245621332,0.9822579143216044,0.8571428571428572,6,1,0.20342521022296,0.788888888888889,0.0962837837837837,1,0.2130965593784683,0.6538461538461533,0.0706596681502631,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1
STU1179,0.3999999999999999,0,2024-04-15 20:15:00,0.6181818181818182,0.4444444444444445,0.7444444444444445,0.625,0.25,0.5333333333333334,Audio Lecture Modern History,0.8145425522037953,0.5007006007902506,0.714285714285714,0,0,0.060948410904756,0.7444444444444445,0.3158783783783784,1,0.437291897891232,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,2.0,1,0
STU1070,0.0,1,2025-01-29 15:30:00,0.1999999999999999,0.3333333333333333,0.8555555555555555,0.5912314024085137,0.25,0.6666666666666667,Video Lesson Grammar,0.539296694421616,0.6489761561926196,0.0,2,0,0.1286248906237145,0.8555555555555555,0.0945945945945946,0,0.3144654088050315,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1,0
STU1160,0.5999999999999999,1,2025-06-24 16:30:00,0.6545454545454544,0.8888888888888888,0.9333333333333332,0.5847013960703209,0.5,0.6666666666666667,Video Lesson Programming,0.4470398928795118,0.1975218289009017,0.1428571428571428,1,0,0.1116840536652321,0.9333333333333332,0.6097972972972974,2,0.3718091009988901,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1,0
STU1154,0.0,1,2024-09-10 17:15:00,0.2272727272727272,0.7777777777777777,0.8444444444444444,0.5847013960703209,1.0,0.0666666666666667,Audio Lecture Data Structures,0.3613011996822053,0.2299367030463734,0.2857142857142856,1,0,0.2437257936304558,0.8444444444444444,0.222972972972973,2,0.4062153163152052,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1,0
STU1172,0.3999999999999999,0,2024-10-21 20:15:00,0.8545454545454545,0.7777777777777777,0.8111111111111111,0.7618278179937952,0.75,0.7333333333333334,Interactive Exercise Vocabulary,0.1450416138968967,0.672619655384732,0.714285714285714,0,0,0.0751960916585579,0.811111111111111,0.6891891891891893,1,0.2375138734739178,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1.0,1,1
STU1057,0.5999999999999999,1,2024-01-18 17:15:00,0.4818181818181818,0.6666666666666665,0.7666666666666666,0.5681836543433301,0.5,0.3333333333333333,Video Lesson Physics,0.9002689028739799,0.9606874814242105,0.2857142857142856,3,0,0.1131899056204629,0.7666666666666667,0.3589527027027027,2,0.1908990011098779,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1010,1.0000000000000002,1,2025-06-09 17:45:00,0.4272727272727272,1.0,0.9333333333333332,0.0,0.5,0.8,Interactive Exercise Algorithms,0.6498558070471927,0.2491442734458617,0.2857142857142856,0,0,0.1846782667821868,0.9333333333333332,0.4679054054054055,2,0.414724380318165,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,0,1
STU1146,1.0000000000000002,0,2024-09-21 17:45:00,0.8363636363636363,0.5555555555555556,0.7222222222222222,0.5847013960703209,0.25,0.6666666666666667,Video Lesson Programming,0.2912262605717159,0.8946323285193624,0.2857142857142856,5,1,0.0550817191396818,0.7222222222222222,0.5033783783783784,2,0.5952645209027007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,0
STU1191,0.1999999999999999,1,2024-06-03 19:45:00,0.7999999999999999,0.3333333333333333,0.9555555555555556,0.5681836543433301,0.75,0.0,Video Lesson Physics,0.3732490125160691,0.5328497509614758,0.5714285714285712,0,0,0.0350699709682756,0.9555555555555556,0.3175675675675675,0,0.4750277469478356,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1,0
STU1034,1.0000000000000002,0,2025-03-23 17:15:00,0.9272727272727272,0.2222222222222222,0.7444444444444445,0.441313340227508,0.5,0.8666666666666667,Interactive Exercise Algebra,0.8530431147371391,0.4587430182348537,0.2857142857142856,6,1,0.0194774839097393,0.7444444444444445,0.2702702702702703,0,0.750832408435072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1,1
STU1024,0.8,1,2024-04-15 17:30:00,0.8818181818181817,0.8888888888888888,0.8333333333333334,1.0,0.75,0.8,Interactive Exercise Biology,0.0725099485578093,0.7946840271495097,0.2857142857142856,0,0,0.0831854452494442,0.8333333333333333,0.7998310810810811,2,0.3806881243063262,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,2.0,1,1
STU1120,0.8,1,2023-12-26 17:30:00,0.2181818181818181,0.2222222222222222,0.8555555555555555,0.8686659772492242,0.25,0.7333333333333334,Video Lesson Programming,0.9002995366545755,0.0288069788014655,0.2857142857142856,1,0,0.0877675725339676,0.8555555555555555,0.0726351351351351,2,0.2691453940066592,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.0,2.0,1,1
STU1108,0.1999999999999999,0,2024-09-25 15:30:00,0.709090909090909,1.0,0.7777777777777778,0.0,0.5,0.3333333333333333,Interactive Exercise Algorithms,0.3531306521671174,0.100720006091882,0.0,2,0,0.115996267487998,0.7777777777777778,0.7297297297297298,0,0.3274139844617092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,1.0,0,1
STU1046,0.5999999999999999,0,2025-05-24 22:00:00,0.1272727272727272,0.6666666666666665,0.6888888888888889,0.625,0.25,0.6666666666666667,Interactive Exercise Ancient Civilizations,0.957499936666748,0.5163075446468676,1.0,5,1,0.3138447300713097,0.6888888888888889,0.1283783783783783,1,0.0477247502774694,0.6538461538461533,0.0706596681502631,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,2.0,0,0
STU1151,0.3999999999999999,1,2025-06-11 16:15:00,0.5909090909090908,0.3333333333333333,0.8666666666666667,0.375,0.25,0.1333333333333333,Audio Lecture Calculus,0.4299845249919021,0.276425175230416,0.1428571428571428,2,0,0.0489803592713221,0.8666666666666667,0.2398648648648648,1,0.4820569737328893,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2.0,1.0,1,0
STU1074,0.1999999999999999,0,2024-10-14 17:45:00,0.209090909090909,0.7777777777777777,0.7999999999999999,0.5912314024085137,0.25,0.8666666666666667,Video Lesson Grammar,0.7623477714975262,0.3138784856903731,0.2857142857142856,0,0,0.2591206892321099,0.7999999999999999,0.2094594594594594,1,0.2968923418423973,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1,0
STU1113,0.5999999999999999,0,2025-02-01 18:00:00,0.4181818181818181,0.2222222222222222,0.7333333333333333,0.625,0.5,1.0,Video Lesson World War,0.9227596977065547,0.0589172599417189,0.4285714285714284,5,1,0.049244958782201,0.7333333333333333,0.1283783783783783,1,0.5493895671476138,0.6538461538461533,0.0706596681502631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,1.0,1,0
STU1106,0.8,0,2025-02-23 21:15:00,0.1181818181818181,0.3333333333333333,0.7222222222222222,0.375,1.0,1.0,Video Lesson Algebra,0.5285616012535598,0.7004454436004535,0.8571428571428572,6,1,0.1829828856108447,0.7222222222222222,0.0641891891891892,2,0.2086570477247502,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1,0
STU1033,0.8,1,2024-05-14 17:45:00,0.4545454545454545,0.7777777777777777,0.9111111111111112,1.0,0.5,0.7333333333333334,Video Lesson Grammar,0.3363685602912524,0.7937364962879903,0.2857142857142856,1,0,0.1378858849258125,0.9111111111111112,0.3918918918918919,0,0.1365149833518312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,1
STU1098,0.1999999999999999,1,2024-10-06 17:30:00,0.6909090909090908,0.7777777777777777,0.8888888888888888,0.375,0.25,0.6666666666666667,Video Lesson Algebra,0.6355668143082206,0.8841430743603637,0.2857142857142856,6,1,0.0930885274592408,0.8888888888888888,0.5675675675675677,1,0.1908990011098778,0.6538461538461533,0.0706596681502631,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0
